,LotFrontage,LotArea,MiscVal,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,GarageArea,GrLivArea,LowQualFinSF,2ndFlrSF,1stFlrSF,TotalBsmtSF,BsmtUnfSF,BsmtFinSF2,BsmtFinSF1,MasVnrArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,SalePrice
0,-0.20803433059888823,-0.20714170777431132,-0.08768781151769862,-0.7521758378613592,0.2165031608388436,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.35100032086652694,0.3703334392167798,-0.12024172373467248,1.1618515874685553,-0.7934337933349002,-0.4593025408311876,-0.9445906057378156,-0.2886528311122454,0.5754248369676035,0.5100153434679178,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,-0.21145358120204893,0.9122097711603002,-0.9512264882332893,0.31172464418307205,0.34727321973650555
1,0.4098945178329282,-0.09188637231949037,-0.08768781151769862,1.6261947918523714,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.060731012615303295,-0.48251191458524123,-0.12024172373467248,-0.7951632272572445,0.25714042978945445,0.4664649160883461,-0.6412279930944917,-0.2886528311122454,1.171992119373828,-0.5728345802734872,-0.8199643654586394,3.948809348331338,0.7897405221108432,-0.7616206719986545,-0.21145358120204893,-0.31868326571034533,0.6004949339126351,0.31172464418307205,0.007288320622424051
2,-0.08444856091252495,0.07347997855047012,-0.08768781151769862,-0.7521758378613592,-0.07036145903455729,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.6317262300586839,0.5150125617367655,-0.12024172373467248,1.1893506246778172,-0.6278260340246571,-0.3133687545187488,-0.3016429789415173,-0.2886528311122454,0.09290718208021594,0.3221740301658373,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,-0.21145358120204893,-0.31868326571034533,0.6004949339126351,0.31172464418307205,0.5361537192443286
3,-0.4140106134094937,-0.09689747386100432,-0.08768781151769862,-0.7521758378613592,-0.1760484242510734,4.092523739317571,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.7908042452675729,0.3836591478699364,-0.12024172373467248,0.9372761169262505,-0.5217335632165325,-0.6873240819443732,-0.06166956894008201,-0.2886528311122454,-0.49927357619066876,-0.5728345802734872,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-0.21145358120204893,0.29676325272497744,0.6004949339126351,1.6503069397927341,-0.5152810613492198
4,0.5746755440814125,0.37514829134961014,-0.08768781151769862,0.7801971853099035,0.5637603322645395,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,1.6984846849888804,1.299325699608267,-0.12024172373467248,1.6178772878554806,-0.045611255199583686,0.1996797129859189,-0.17486457365774016,-0.2886528311122454,0.4635684715164364,1.3608259978361645,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,-0.21145358120204893,1.527656289595623,0.6004949339126351,1.6503069397927341,0.8698426017081494
5,0.6158708006435336,0.3606160968792197,1.3237359981507422,-0.43293145803401284,-0.25153911369144205,-0.3593249004055313,10.802446267979857,-0.2702083542015609,-0.06869174753820707,0.03284429044874903,-0.2921446481115758,-0.12024172373467248,0.5018746944462716,-0.9486910676882531,-0.596115465499099,-1.1392860138521876,-0.2886528311122454,0.632449650727022,-0.5728345802734872,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,-0.21145358120204893,-0.934129784145668,-0.9512264882332893,0.31172464418307205,-0.47750496144765514
6,0.2039182350223227,-0.04337890939763529,-0.08768781151769862,1.283007083537974,0.15611060928654868,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.7627316543483571,0.33987467658099335,-0.12024172373467248,-0.7951632272572445,1.3749928051335953,1.4332762504082532,-0.5665192899808374,-0.2886528311122454,2.029557587832776,0.45476789837907056,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-0.21145358120204893,0.29676325272497744,0.6004949339126351,0.31172464418307205,1.587588499837877
7,,-0.013512744210212127,0.6180240933165219,1.1233848936243007,2.3755368788333873,3.37237175348001,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.05155935106155949,1.0937290518167084,-0.12024172373467248,1.45746623746812,-0.14394086229004052,0.11303152736290836,-0.7951731995105069,-0.09022046788626462,0.9109939333211048,0.7531041018588454,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,-0.21145358120204893,0.29676325272497744,2.1522163560585597,0.31172464418307205,0.2402409366820725
8,-0.7847679224685835,-0.44065903960886155,-0.08768781151769862,-0.03387598324982984,-0.704483250333654,2.9959286699740124,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.023300891389682367,0.49216848975992566,-0.12024172373467248,0.9281097711898298,-0.3638886676239571,-0.2404018613625294,0.8710572699334213,-0.2886528311122454,-0.9730181828073765,-0.5728345802734872,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,4.32857919166548,0.9122097711603002,2.1522163560585597,0.31172464418307205,-0.6424605976844873
9,-0.8259631790307046,-0.31037039952949874,-0.08768781151769862,-0.7521758378613592,-0.644090698781359,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-1.2538161266819705,-0.8346913575615222,-0.12024172373467248,-0.7951632272572445,-0.22156949946671697,-0.151473460328387,-0.9672296066813473,-0.2886528311122454,0.8934478367797453,-0.5728345802734872,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,4.32857919166548,-0.934129784145668,2.1522163560585597,-1.02685765142659,-0.7923057939606936
10,-0.0020580477882827593,0.06846887700895615,-0.08768781151769862,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,-0.41631716425870213,-0.9051272461567784,-0.12024172373467248,-0.7951632272572445,-0.3173114853179513,-0.03974290518292602,-0.9808130072474662,-0.2886528311122454,1.014077250501592,-0.5728345802734872,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-0.21145358120204893,-0.934129784145668,-0.9512264882332893,-1.02685765142659,-0.6474974110046959
11,0.6158708006435336,0.1410296273300782,-0.08768781151769862,0.4210472580041388,-0.38742235468410563,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,1.2306081696686189,1.5391884553650854,-0.12024172373467248,1.8218284804908391,0.0501307306516506,0.2680861753198746,-0.8834653031902803,-0.2886528311122454,1.215857360727227,1.0072423492675424,1.1078101491462133,-0.24106103579929677,2.6055218800349866,-0.7616206719986545,-0.21145358120204893,2.7585493264662686,2.1522163560585597,1.6503069397927341,2.0660857652576956
12,,0.24566142751688957,-0.08768781151769862,0.36517949153435314,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,2.887404029064304,-0.06869174753820707,-0.5660376491611858,-1.1487973472430701,-0.12024172373467248,-0.7951632272572445,-0.6485270039384374,-0.3316104778078036,-0.8879931033789866,-0.2886528311122454,0.6434159610653717,-0.5728345802734872,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-0.21145358120204893,-1.5495763025809908,-0.9512264882332893,-1.02685765142659,-0.46491292814713364
13,0.8630423400162602,0.013547204113963223,-0.08768781151769862,0.5248016814480263,-0.20624470002722087,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,1.7171997456016908,-0.04085985636633749,-0.12024172373467248,-0.7951632272572445,0.8574685572890857,0.9954748914709368,2.0980911210728355,-0.2886528311122454,-0.9730181828073765,1.117737239445237,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-0.21145358120204893,0.29676325272497744,0.6004949339126351,1.6503069397927341,1.2413075840735348
